player_name,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,age,avg_pitches,height,weight,bats,throws,recurrence,event,num_games
"Lugo, Seth",2633.4601227803846,87.18543677391358,86.22698064887851,2.8337057156978256,-126.83318446482194,-2.5842462622918507,33.4154688569473,78.5,76.0,233.0,0.0,0.0,0,1.0,10
"Lugo, Seth",2557.694027766464,88.0076879686798,87.49869120249575,3.332317165181479,-128.06190783152596,-2.4749435314993375,33.723629173321164,92.27777777777777,76.0,233.0,0.0,0.0,1,0.0,18
"Lyles, Jordan",2321.9665718680867,85.83435057644266,86.57948586117394,4.222981677288753,-124.89117325717841,-3.2124116703512677,32.545592820746826,84.72222222222223,77.0,230.0,0.0,0.0,0,1.0,18
"Lyles, Jordan",2215.753813116085,85.84394926297922,86.90392834332694,4.291314266294782,-124.95256906567238,-3.605687929752248,32.83486196668948,91.46666666666667,77.0,230.0,0.0,0.0,1,0.0,15
"Maeda, Kenta",2149.971106720004,84.51595598424149,84.1985449788814,6.032939617999941,-122.94652848818983,-2.9503840368586443,34.9865389002966,68.33333333333333,73.0,185.0,0.0,0.0,0,1.0,6
"Maeda, Kenta",2099.66554497074,85.57960344169958,85.42438188909655,5.5612039487670755,-124.5311679759413,-3.1350100677701973,35.34709463597392,79.26315789473684,73.0,185.0,0.0,0.0,2,0.0,19
"Mahle, Tyler",2262.7853982138467,88.26323736587409,88.75675777219624,7.671115760539638,-128.27143502966447,-3.381176862330284,28.51813826146475,76.875,75.0,210.0,0.0,0.0,0,1.0,8
"Maile, Luke",1772.9810606060605,66.16584224598931,65.29421420083185,3.642275310313625,-96.31931665792303,-0.6838249785876129,32.351813826146476,20.0,75.0,225.0,0.0,0.0,0,1.0,4
"Manning, Matt",2153.4268250025207,87.38121657499413,88.60802538915604,3.7156134216528884,-127.16694039705203,-3.2875147288639126,25.163586584531146,78.25,78.0,195.0,0.0,0.0,0,1.0,4
"Manning, Matt",2163.797345984724,87.25556330742864,88.38730105048519,4.092049240236668,-127.0042994771211,-3.048682075274573,25.50687095245617,77.53846153846153,78.0,195.0,0.0,0.0,2,1.0,13
"Mantiply, Joe",2111.1790909090905,85.05427272727272,85.10772727272726,-9.259341586857659,-123.51147950088952,-1.238367555381457,32.05886379192334,23.5,76.0,219.0,0.0,0.0,0,1.0,2
"Mantiply, Joe",2076.8236690188896,84.51244303490625,84.77726203943115,-8.5943768699938,-122.79751557547681,-0.9990016308520326,32.16016427104722,13.875,76.0,219.0,0.0,0.0,1,1.0,8
"Mantiply, Joe",2144.7073836906557,85.53837639065274,85.64329474571815,-8.993872367235848,-124.24556072590488,-0.7561069087636755,32.50414480188608,16.13888888888889,76.0,219.0,0.0,0.0,2,0.0,36
"Martin, Chris",2169.928603259486,91.82490641711229,91.89848039215686,8.254218897795761,-133.42621769883405,-4.642279532821583,36.82454939539129,12.0,80.0,225.0,0.0,0.0,0,1.0,12
"Martin, Chris",2079.6062316071348,93.20793540021062,93.65133234032794,8.407504736724542,-135.46095857721477,-5.149087890191679,37.115902349988595,12.958333333333334,80.0,225.0,0.0,0.0,1,1.0,48
"Maton, Phil",2824.5541960230116,80.60553617903965,81.58645992927572,1.5475214345474106,-117.30306063035329,0.11957592540802617,30.18758998324246,15.086206896551724,76.0,206.0,0.0,0.0,0,1.0,58
"Maton, Phil",2806.5699229688444,81.09477886903545,82.0464129179787,1.8423004222423767,-118.04331435341142,-0.1608198610966766,30.497741273100615,13.75,76.0,206.0,0.0,0.0,1,0.0,20
"Matz, Steven",2256.6751655801195,88.99853627283449,89.5056926312953,-6.058035556357379,-129.47150519439796,-2.4994998541360953,32.010140188100486,74.70370370370371,74.0,201.0,0.0,0.0,0,1.0,27
"May, Dustin",2494.0033258898234,93.8362678468237,94.25878456661268,5.922098957083485,-136.48973135701533,-3.2472041142060677,25.61085184493809,73.45454545454545,78.0,180.0,0.0,0.0,0,1.0,11
"May, Trevor",2187.6287142810447,89.5474860059806,90.5701062074131,4.4787943375812596,-130.25259584177968,-4.081448998611197,33.52846742579803,19.0,76.0,248.0,0.0,0.0,0,1.0,11
"May, Trevor",2227.437175553898,89.29271972631712,90.6042867263054,4.520434300679286,-129.94967611314652,-3.543879382592783,33.83228994507604,14.975609756097562,76.0,248.0,0.0,0.0,1,0.0,41
"McCann, James",994.5714285714286,46.05714285714286,44.59285714285714,3.1686491368019,-66.57043555966055,4.992860959523499,33.17180013689254,14.0,74.0,232.0,0.0,0.0,3,1.0,1
"McClanahan, Shane",2146.4983810696503,90.5644465172438,91.5947406237849,-3.4891965845978756,-131.74708280548123,-5.1194417907303835,26.033462620731616,86.94444444444444,73.0,200.0,0.0,0.0,0,1.0,18
"McClanahan, Shane",2073.247965424548,91.68930686741143,92.62079366938765,-3.6171605974155616,-133.36092509312928,-5.699348738794059,26.239561943874058,80.75,73.0,200.0,0.0,0.0,1,1.0,4
"McGee, Easton",2163.46875,85.3796875,85.834375,6.989653650843864,-124.12099357639892,-1.8600198571389868,25.3388090349076,64.0,78.0,205.0,0.0,0.0,0,1.0,1
"McGough, Scott",1907.578963302848,89.70495288171271,88.84067184452726,5.179130831372902,-130.4692795114065,-5.45519776421824,33.61627182363337,19.402985074626866,71.0,190.0,0.0,0.0,0,1.0,67
"McHugh, Collin",2636.015596963423,82.07562571888658,82.53624879227053,4.184361607296565,-119.4910980554173,-0.9112057893423471,35.76923829079887,18.857142857142858,74.0,191.0,0.0,0.0,0,1.0,7
"McHugh, Collin",2613.493113260178,84.54685842530795,85.26211721466464,4.649889192086239,-123.08290875344605,-1.5520409854947108,36.01577866637848,24.842105263157894,74.0,191.0,0.0,0.0,1,1.0,38
"McKenzie, Triston",2253.537837094111,88.15379746835444,89.09524628508531,4.390796609152984,-128.25008810207862,-5.21263932499111,25.84531143052704,85.5,77.0,165.0,0.0,0.0,2,1.0,2
"McKenzie, Triston",2206.6778221778222,89.39725274725275,90.13143106893108,4.25269543178538,-130.03862127287218,-5.633640701110705,26.151950718685832,64.5,77.0,165.0,0.0,0.0,5,0.0,2
"McMillon, John",2274.599453671329,91.82735067016318,92.59484848484848,4.632096162578408,-133.61300275177345,-5.23761174180304,25.563997262149215,13.75,75.0,230.0,0.0,0.0,0,1.0,4
"Means, John",2283.6767087941953,85.75313689378899,85.6188236611363,-3.0648350265925566,-124.7146131715181,-5.833511442716521,30.407939767282684,84.75,75.0,235.0,0.0,0.0,1,1.0,4
"Mears, Nick",2242.8649784913964,91.03130670371596,92.33491428467939,2.9526377527450416,-132.498481768941,-4.501570506211565,26.521169453407648,23.571428571428573,74.0,200.0,0.0,0.0,0,1.0,7
"Mears, Nick",2329.3,90.18,92.18,3.684657302402742,-131.40179845701078,-5.427008981170114,26.718685831622174,10.0,74.0,200.0,0.0,0.0,1,1.0,1
"Mears, Nick",2310.577240255531,90.11690957121745,91.84496327776257,3.2530578564246997,-131.2039703006755,-3.925169897258007,26.940202849853776,22.727272727272727,74.0,200.0,0.0,0.0,2,0.0,11
"Middleton, Keynan",2175.359435417331,89.24934790374381,90.08831582411705,5.470620503360089,-129.85105938885712,-4.1996416890405674,29.7429969325931,16.09259259259259,75.0,215.0,0.0,0.0,0,1.0,54
"Middleton, Keynan",2252.5238095238096,87.9,88.5904761904762,4.965264295952837,-127.87037254450728,-5.269132514114903,30.04517453798768,21.0,75.0,215.0,0.0,0.0,1,0.0,1
"Miley, Wade",2118.8100110255623,85.32542922938585,85.41251870271009,-5.126982936576549,-124.13597550112232,-4.871447332211487,36.427378507871325,68.7,74.0,220.0,0.0,0.0,0,1.0,10
"Miley, Wade",2167.9454831443563,88.29094626971589,88.43243127072842,-5.181206518368834,-128.45335477794475,-5.4860359003864385,36.62203969883642,80.0,74.0,220.0,0.0,0.0,1,1.0,5
"Miley, Wade",2098.057806934069,86.35439355926164,86.34893456041837,-5.132494935686499,-125.63494810368884,-5.1439029466636645,36.79561943874059,84.5,74.0,220.0,0.0,0.0,2,0.0,10
"Miller, Brad",1856.2564102564104,76.97435897435898,76.17692307692307,4.435410797829807,-112.05175563373771,-1.183295261834206,33.75770020533881,39.0,74.0,195.0,0.0,0.0,1,1.0,1
"Miller, Bryce",2518.0532412112734,91.71917856867573,91.76175337391614,3.258766499431917,-133.49095334177542,-4.4920972268245105,24.73900910861897,75.38461538461539,74.0,180.0,0.0,0.0,0,1.0,13
"Miller, Bryce",2452.5980094728047,91.53717716867386,91.53877436715358,3.4173748974611358,-133.25332057011812,-3.984216267215874,24.994622078810988,84.14285714285714,74.0,180.0,0.0,0.0,1,0.0,14
"Miller, Mason",2349.594291901564,94.5410597200982,95.01723134818096,7.147231620147295,-137.3935177206517,-5.878594370622226,24.65763175906913,77.0,77.0,220.0,0.0,0.0,0,1.0,5
"Miller, Mason",2320.110649227316,94.06330381105744,94.45588619378474,7.206790684238147,-136.6823897603337,-5.798540592119722,25.069130732375086,40.666666666666664,77.0,220.0,0.0,0.0,2,0.0,6
"Miller, Shelby",2117.359445849802,89.26931527465749,90.9275360609955,5.017225222462967,-129.88198059459435,-3.358150743979686,32.552479407113694,17.655172413793103,75.0,225.0,0.0,0.0,0,1.0,29
"Miller, Shelby",2131.4199618035027,90.35072897201276,91.8131500585588,4.8432335277702006,-131.48634423721734,-3.6170857807652848,32.9315537303217,17.75,75.0,225.0,0.0,0.0,2,0.0,12
"Misiewicz, Anthony",2403.329049191959,87.49173577101092,87.10450502494905,-2.25268770716059,-127.37613494189867,-4.1914504197644735,28.472431363601792,19.444444444444443,73.0,196.0,0.0,0.0,0,1.0,9
"Misiewicz, Anthony",2468.6692424242424,85.77733712121211,85.472,-1.244932746187564,-124.91147545623143,-3.513687300612808,28.810403832991103,23.25,73.0,196.0,0.0,0.0,1,1.0,4
"Mlodzinski, Carmen",2267.752649202219,92.0342269427552,92.48146509056792,7.44084762345319,-133.84888523055147,-1.7567610294574936,24.366514894503464,19.17391304347826,74.0,220.0,0.0,0.0,0,1.0,23
"Mlodzinski, Carmen",2253.5380325795113,91.3862459420076,91.87731947710087,7.298252642932653,-132.92305212210698,-1.661470042856767,24.572406375281112,16.214285714285715,74.0,220.0,0.0,0.0,1,0.0,14
"Montas, Frankie",2095.346153846154,90.0576923076923,89.75,4.557482022108133,-131.14363459401378,-4.192582421424597,30.527036276522928,26.0,74.0,255.0,0.0,0.0,3,0.0,1
"Moore, Matt",2189.92104651714,89.13709951506826,88.88285085285085,-5.535721172937797,-129.58276786961417,-5.258701752121711,33.83912591578574,15.333333333333334,75.0,210.0,0.0,0.0,0,1.0,27
"Moore, Matt",2255.5894749920635,88.81930315147542,88.69806404089164,-4.6918325295681385,-129.16113730649724,-5.412464587303859,34.16935562726117,17.214285714285715,75.0,210.0,0.0,0.0,1,0.0,28
"Moran, Jovani",2022.4530862509152,87.80877660192097,88.5640948120526,-4.1065524200543,-127.76168055656595,-5.030828924116875,26.099079777929884,17.377777777777776,73.0,167.0,0.0,0.0,0,1.0,45
"Morejon, Adrian",2466.616121031746,90.84681547619047,91.27398313492064,-4.2397390397544275,-132.1673353868343,-4.480631261263928,24.33949349760438,20.125,71.0,224.0,0.0,0.0,1,1.0,8
"Moreta, Dauri",2035.3849617303363,87.44670737210832,87.26808757296618,4.717228100656127,-127.22785839262878,-3.1872694243396427,27.108221157502474,16.51851851851852,74.0,185.0,0.0,0.0,0,1.0,54
"Moreta, Dauri",2115.514064873512,87.55172424435098,87.26006888656659,4.840298931521237,-127.38639521503355,-3.201028380653105,27.42192236237411,21.0,74.0,185.0,0.0,0.0,1,0.0,7
"Morris, Cody",2286.9180587930587,89.58647540730874,89.63239908239909,4.8177963523423095,-130.2697348537446,-4.991076996499562,26.70362765229295,27.5,76.0,205.0,0.0,0.0,1,0.0,6
"Murfee, Penn",2426.451279532874,82.29691547118543,82.10385264330085,8.12268070166594,-119.57658830219981,1.2040842258287108,28.94258118488098,13.0,74.0,195.0,0.0,0.0,0,1.0,18
"Murfee, Penn",2473.4,82.46000000000001,82.18,9.226978273481285,-119.6621232196208,1.0567998377322312,29.1088295687885,15.0,74.0,195.0,0.0,0.0,1,1.0,1
"Musgrove, Joe",2600.3433811713485,87.4472439660809,87.11449385940145,3.214177585133125,-127.26052373434656,-3.9393103278911212,30.517051173652217,91.17647058823529,77.0,230.0,0.0,0.0,1,1.0,17
"Mushinski, Parker",2576.6955822204195,86.62527203828526,87.06765707115372,-0.8273212626463609,-126.10965654468995,-2.3284241422852,27.671457905544145,18.214285714285715,72.0,218.0,0.0,0.0,1,0.0,14
"Nardi, Andrew",2308.962903054997,89.71209342392058,90.44348817103909,-7.137168412670772,-130.40963649348453,-4.597110676792938,24.727196976460437,14.217391304347826,75.0,215.0,0.0,0.0,0,1.0,46
"Nardi, Andrew",2340.6637001148456,90.4095574661302,91.07862451526353,-7.160741994778799,-131.43310854165594,-3.9031312016358553,25.048239740499362,16.82608695652174,75.0,215.0,0.0,0.0,1,0.0,23
"Naughton, Packy",1935.4975259076762,89.67867608581895,89.45077708006279,-7.994593133676736,-130.3729378610738,-4.243792110147174,26.944406418739067,15.11111111111111,74.0,195.0,0.0,0.0,0,1.0,9
"Nelson, Jimmy",2665.583333333333,87.59166666666665,87.8,3.868610824129624,-127.43314629450238,-2.73265134086067,33.790554414784395,14.0,78.0,250.0,0.0,0.0,0,1.0,3
"Nelson, Nick",1963.1014492753625,90.35652173913044,89.94347826086957,7.869222688896175,-131.244772636202,-4.485917397895016,27.822039698836413,69.0,73.0,205.0,0.0,0.0,1,0.0,1
"Newcomb, Sean",2468.3718734281856,88.1808740084047,87.07001051585932,-5.076140577185482,-128.23901537049395,-3.9107058875507152,30.22274371761025,40.0,77.0,255.0,0.0,0.0,0,1.0,7
"Ohtani, Shohei",2287.1518381384826,89.19675791588395,90.03242017396397,5.246856121190168,-129.74749093036334,-3.7378140925459418,28.916822902717023,91.04347826086956,76.0,210.0,0.0,0.0,0,1.0,23
"Okert, Steven",2452.1666666666665,82.99166666666666,82.60416666666667,-7.108876809599745,-120.5807217373026,-2.087203367511345,31.696098562628336,24.0,74.0,202.0,0.0,0.0,0,1.0,1
"Okert, Steven",2409.7211597482897,86.3427700697942,86.34448658578727,-7.379407384118944,-125.51019450658615,-3.1761300719719396,31.994861264676462,15.923076923076923,74.0,202.0,0.0,0.0,1,0.0,65
"Ort, Kaleb",2347.6468057656066,92.55533551659384,92.24708160191477,6.395621156707685,-134.53749263396304,-4.223730250537539,31.237824461643758,17.423076923076923,76.0,240.0,0.0,0.0,0,1.0,26
"Ortega, Oliver",2378.308568331441,88.45164683990068,87.99027242072417,6.337404115796279,-128.6577936626472,-3.707230822417358,26.728268309377142,22.666666666666668,72.0,165.0,0.0,0.0,0,1.0,12
"Otto, Glenn",2440.124995744414,86.11621096059775,86.90239543577201,3.849155786884387,-125.32233875771628,-3.6113746239494344,27.375313712069357,32.0,75.0,240.0,0.0,0.0,1,0.0,6
"Overton, Connor",2087.4427156177157,87.00712703962702,86.80997377622377,6.621334402857964,-126.508802041417,-4.013991169517478,29.697467488021903,63.0,72.0,190.0,0.0,0.0,0,1.0,4
"Oviedo, Johan",2347.3122050348125,90.38245741764476,91.7882095515686,6.439262325045329,-131.49054769677963,-3.486091696969281,25.3036080962159,90.45714285714286,77.0,245.0,0.0,0.0,0,1.0,35
"Paddack, Chris",2182.5071205035133,89.82833554376658,90.22434210526315,7.841345553793843,-130.46600620539658,-5.004200426659915,27.735797399041754,31.75,77.0,217.0,0.0,0.0,1,0.0,4
"Paxton, James",2102.656125826585,90.20952677959237,90.98176871360198,-6.530182728517391,-131.166552447158,-4.90427661741242,34.66666666666667,88.94736842105263,76.0,227.0,0.0,0.0,1,1.0,19
"Peguero, Elvis",2168.7788887216852,93.35540150483293,94.54630801842363,7.787748796607757,-135.75429513806063,-3.755719922849017,26.279084144752822,15.161290322580646,77.0,208.0,0.0,0.0,0,1.0,62
"Peguero, Elvis",2119.7587412587413,93.25034965034963,94.55139860139862,7.460593857576999,-135.6321566589965,-4.06798355883728,26.539356605065024,12.0,77.0,208.0,0.0,0.0,1,0.0,2
"Pepiot, Ryan",2352.872093023256,91.23139534883721,92.6720930232558,4.62201964133111,-132.65214946473918,-5.725711888687189,25.583390371891397,49.666666666666664,75.0,215.0,0.0,0.0,0,1.0,3
"Pepiot, Ryan",2383.1155252973094,90.60050235097486,91.5177814495878,4.740542521468502,-131.83323520948372,-5.210607965192635,26.05201916495551,81.75,75.0,215.0,0.0,0.0,2,0.0,8
"Peralta, Wandy",2210.923963680814,91.86384737189628,91.21113872781997,-4.162246003959222,-133.62972844725044,-5.729387359300503,31.887665152552216,13.878787878787879,72.0,227.0,0.0,0.0,0,1.0,66
"Perdomo, Angel",2460.9175620362653,90.547340657959,91.41764525775547,-4.775245626341799,-131.68904079382602,-6.1893945750179835,29.132140412633227,16.0,80.0,265.0,0.0,0.0,0,1.0,35
"Peterson, David",2106.7096365601546,88.31128933159127,89.58212765662158,-6.508935782581573,-128.41248928514963,-4.136549889618581,27.831231055050353,72.57142857142857,78.0,236.0,0.0,0.0,0,1.0,28
"Peterson, Jace",1127.877688172043,56.090053763440864,54.38521505376344,1.9209863013217028,-81.51343973280439,1.5423670480646723,33.05544147843943,21.5,72.0,215.0,0.0,0.0,1,0.0,2
"Pop, Zach",2277.1134376884497,92.22222460971035,91.99298968578528,7.685190116946567,-134.02317183704744,-3.462469016038118,26.55499117403365,13.421052631578947,76.0,220.0,0.0,0.0,0,1.0,19
"Pruitt, Austin",2461.4967513703787,88.06308694785662,87.27108580715097,2.1078140408359265,-128.26183483676954,-3.413143288108063,33.80705172080942,19.53846153846154,71.0,185.0,0.0,0.0,0,1.0,39
"Quantrill, Cal",2082.951857753315,89.98949201491335,90.36256762930525,3.6595362787933,-130.94322536258363,-5.571311002099569,28.196147452820963,83.5,75.0,195.0,0.0,0.0,0,1.0,14
"Quantrill, Cal",2026.362476112476,89.48628856128856,89.84506552006552,3.339486591328198,-130.26003153686,-4.966131454420866,28.390143737166326,86.5,75.0,195.0,0.0,0.0,1,1.0,2
"Quantrill, Cal",1870.4543185255359,88.57342382241022,89.02837963182913,3.4275415956852995,-128.90235724303264,-4.841404594638106,28.594113620807672,90.66666666666667,75.0,195.0,0.0,0.0,2,0.0,6
"Quintana, Jose",1988.1443069953593,86.19456262070244,86.47261747121765,-5.797057907139997,-125.35600287448935,-3.5697909333050553,34.57926604538515,94.53846153846153,73.0,220.0,0.0,0.0,3,0.0,13
"Rainey, Tanner",2402.3888888888887,92.17222222222222,92.19444444444444,8.568877136145094,-133.9523182496116,-4.912386574126264,30.76249144421629,18.0,74.0,244.0,0.0,0.0,1,0.0,1
"Raley, Brooks",2638.807690726239,85.19937816514428,84.37826698092826,-6.583664414085741,-123.89747896182301,-2.2799505833659737,34.788892148235064,14.142857142857142,75.0,200.0,0.0,0.0,0,1.0,14
"Raley, Brooks",2597.9284177305167,85.53485405041695,84.68663064035147,-7.372578015578979,-124.32072443749534,-2.4564093753140277,35.05560252848572,15.372549019607844,75.0,200.0,0.0,0.0,1,0.0,51
"Raley, Luke",1229.5661375661375,54.113888888888894,53.009656084656086,1.3828375445393868,-78.65423160397293,2.8264290090642,28.63791923340178,20.5,76.0,235.0,0.0,0.0,0,1.0,2
"Rasmussen, Drew",2617.8690019750093,90.15811604672655,90.4373884422561,4.703301281197411,-131.163346525638,-4.319771675965713,27.727127538215836,81.11111111111111,73.0,211.0,0.0,0.0,0,1.0,9
"Ray, Robbie",2249.7912087912086,89.38901098901097,89.28461538461538,-8.365810514081245,-129.87686276682618,-4.9084938380558985,31.479808350444902,54.333333333333336,74.0,225.0,0.0,0.0,0,1.0,3
"Reid-Foley, Sean",2076.6731764069264,93.02898538961038,94.44536742424242,4.64610683712855,-135.39175310759146,-3.956339395816838,28.005817932922657,20.5,74.0,235.0,0.0,0.0,0,1.0,8
"Reyes, Pablo",1449.142857142857,51.77619047619047,49.86666666666667,2.479505732623928,-74.7363430721958,4.988167551347996,29.689253935660503,21.0,68.0,175.0,0.0,0.0,0,1.0,1
"Reyes, Pablo",1783.0869565217392,61.57826086956521,59.71304347826087,2.6581912432499903,-89.18610407246125,3.627915779823411,29.916495550992472,23.0,68.0,175.0,0.0,0.0,2,1.0,1
"Richards, Trevor",2426.870629605911,87.11809306010662,86.95170944630685,7.217322585656085,-126.59175056615186,-5.306605717160995,30.034668831478914,25.069767441860463,74.0,205.0,0.0,0.0,0,1.0,43
"Richards, Trevor",2439.0810835704087,86.58363753326643,86.58744181510531,7.433169903359335,-125.81262037128168,-5.2145963801993895,30.320248017071307,22.823529411764707,74.0,205.0,0.0,0.0,1,0.0,17
"Rogers, Trevor",2098.162251739043,90.00891533913637,90.60477926906769,-7.928926642576143,-130.80321726886217,-4.146609119933451,25.386265115217892,79.0,77.0,217.0,0.0,0.0,0,1.0,6
"Rojas, Miguel",1431.713675213675,53.13076923076923,51.03440170940171,2.7676626260765698,-77.00225945302792,3.453033604250193,34.497832534793524,12.333333333333334,72.0,188.0,0.0,0.0,3,1.0,3
"Romano, Jordan",2247.896863693887,91.2304718300213,93.22448463316961,6.584469989662902,-132.66203235092198,-4.486671175613154,30.0619836684017,14.651162790697674,77.0,210.0,0.0,0.0,0,1.0,43
"Romano, Jordan",2227.9901587301583,90.75127619047619,92.62400317460317,6.7556978588047825,-131.9919684293954,-3.3832128367199674,30.253798767967147,15.2,77.0,210.0,0.0,0.0,1,1.0,5
"Romano, Jordan",2238.1201407749977,92.20710331130732,93.95873751862824,6.38160715027047,-134.09920491327733,-4.503710097998805,30.38586584531143,17.6875,77.0,210.0,0.0,0.0,2,0.0,16
"Romero, JoJo",2105.1210424283126,89.85513654140821,88.67848313559887,-5.3583371557233095,-130.75011505352384,-3.1296845277663023,26.823604185000487,20.321428571428573,72.0,200.0,0.0,0.0,0,1.0,28
"Rucinski, Drew",1989.5633740889505,86.44524856574532,87.02815658912348,7.282933430290484,-125.68807376970099,-2.8273441507581296,34.34770704996578,87.5,74.0,190.0,0.0,0.0,1,1.0,4
"Ryan, Joe",2011.0928404580295,88.14564716981673,88.38464896905232,7.808556314355221,-128.15266697495653,-1.6246663483229193,26.965311430527034,88.48,74.0,205.0,0.0,0.0,0,1.0,25
"Ryan, Joe",2192.884996754504,88.2570133413307,88.8940547298745,8.104720954602726,-128.3197706695293,-0.9055166477855342,27.279260780287473,79.625,74.0,205.0,0.0,0.0,1,0.0,8
"Sale, Chris",2151.543542143008,88.27248801625683,88.25455425835705,-9.014694911466957,-128.20131493746248,-1.7174162463067986,34.069183383351756,78.53846153846153,78.0,183.0,0.0,0.0,0,1.0,13
"Sale, Chris",2220.3806551161197,84.72797893570625,84.53740172233447,-8.09847366431626,-123.0855440976731,-0.81435696963454,34.43029888204426,79.44444444444444,78.0,183.0,0.0,0.0,2,0.0,9
"Sandoval, Patrick",2128.8555080951123,87.12885725424773,86.91596957360079,-2.95934312646813,-126.7929539900067,-4.559735790900132,26.69238290798865,93.57142857142857,75.0,190.0,0.0,0.0,0,1.0,28
"Sands, Cole",2144.4696085466467,89.35696949110672,88.33852137445888,8.359857871352874,-129.82713808702502,-3.3801709825355646,25.771115674195755,29.2,75.0,215.0,0.0,0.0,0,1.0,10
"Sands, Cole",2198.6617845394735,88.83845195325937,87.7677577238132,8.229176835157809,-129.0848048633518,-3.113847861389311,26.06536618754278,23.75,75.0,215.0,0.0,0.0,1,0.0,8
"Sanmartin, Reiver",2184.7250624955873,85.64335698215099,85.65149506665418,-9.80477143379496,-124.3276184419226,-2.3369299564779746,26.988059928511674,19.333333333333332,74.0,160.0,0.0,0.0,0,1.0,18
"Santillan, Tony",2086.620016542597,89.46292022792022,89.00273504273504,6.279913454952329,-130.1270685012263,-2.0418447137260984,26.23499885922884,19.666666666666668,75.0,240.0,0.0,0.0,2,0.0,3
"Santos, Gregory",2449.5941085414934,94.66141910816788,95.32959326792349,4.92203177392158,-137.75929328899457,-4.9642194178200985,23.790254962354553,16.953125,74.0,190.0,0.0,0.0,0,1.0,64
"Sborz, Josh",2217.082698746114,90.79379295567715,90.33503480616163,3.175753579335798,-132.07650341435073,-4.767041406627533,29.447284571266728,20.93103448275862,75.0,215.0,0.0,0.0,1,1.0,29
"Sborz, Josh",2196.5513946021297,90.19352478403948,89.67120132318661,2.372236394695609,-131.24878291069174,-4.375510493045912,29.65850576528194,15.307692307692308,75.0,215.0,0.0,0.0,2,1.0,13
"Sborz, Josh",2327.523369676172,91.14543624453505,90.4559549583481,2.995258009900626,-132.55902841497874,-4.9443252808425235,29.82523385808807,16.416666666666668,75.0,215.0,0.0,0.0,3,0.0,12
"Scherzer, Max",2281.4433694913337,87.31032165514898,87.00649655512692,9.398622434599378,-126.76555086358228,-2.3284696904579305,38.67104722792608,90.8,75.0,208.0,0.0,0.0,0,1.0,5
"Scherzer, Max",2270.678439716312,88.49178723404256,88.28702127659574,8.955713423261567,-128.55075433797592,-2.710673661133642,38.7460643394935,61.0,75.0,208.0,0.0,0.0,1,1.0,2
"Scherzer, Max",2255.011326356491,87.85376470183272,87.73495466911987,8.493330596800412,-127.6391328255391,-3.0089273362783655,38.96148341733558,93.63636363636364,75.0,208.0,0.0,0.0,2,1.0,22
"Scherzer, Max",2300.076599326599,87.75349927849929,87.30038480038479,8.106623308161124,-127.4562692232716,-3.3002570609542463,39.24070271503536,47.666666666666664,75.0,208.0,0.0,0.0,3,1.0,3
"Scholtens, Jesse",2173.363793079129,87.00539544680734,88.26949138960433,2.54116295023065,-126.68032728082466,-4.306573535764848,29.2600197733668,54.592592592592595,76.0,230.0,0.0,0.0,0,1.0,27
"Schreiber, John",2337.4955860328087,89.17865351486222,89.62207406126343,8.374212276489418,-129.58183546675525,0.894075915811836,29.108234383834773,14.173913043478262,74.0,210.0,0.0,0.0,0,1.0,23
"Schreiber, John",2311.179418846658,87.5759000160721,88.13893525075311,7.072068466591872,-127.34410879353632,1.1262645004635894,29.479612789674388,19.142857142857142,74.0,210.0,0.0,0.0,2,0.0,28
"Senzatela, Antonio",2079.540068201193,90.19236999147486,89.87178175618074,6.7850871670738915,-131.12951250703827,-5.0493334268166965,28.29158110882957,60.0,73.0,236.0,0.0,0.0,1,1.0,2
"Severino, Luis",2224.296521931768,91.09229065130705,91.11540762073548,5.6638430502477135,-132.50356117395765,-5.003853760587035,29.07049965776865,67.5,74.0,218.0,0.0,0.0,0,1.0,2
"Severino, Luis",2224.694615805337,91.50872929144109,91.51186646724307,5.619027130955234,-133.10787137524443,-5.152109083511928,29.396447998847222,86.10526315789474,74.0,218.0,0.0,0.0,1,1.0,19
"Short, Zack",1439.9086707410236,60.447975766064,58.32098617477295,2.739158354245667,-87.88107901243579,0.8640677292237161,28.14464978325348,16.666666666666668,70.0,180.0,0.0,0.0,0,1.0,6
"Silseth, Chase",2285.4839254693165,90.16864953856651,89.60391980192571,4.601616532480371,-131.19264380679436,-4.020167422985718,23.067932922655714,54.8125,72.0,217.0,0.0,0.0,0,1.0,16
"Silseth, Chase",2207.5081967213114,90.12459016393444,89.33934426229509,4.3616495399314745,-131.11042652106264,-4.679894161063398,23.364818617385357,61.0,72.0,217.0,0.0,0.0,1,0.0,1
"Sims, Lucas",2843.476214539022,88.12866548917334,87.13896109409114,4.8747660216816815,-128.22409524379825,-3.483419787624394,29.15892815184856,15.776119402985074,74.0,225.0,0.0,0.0,1,0.0,67
"Singer, Brady",2292.402166417791,88.38649181299282,89.77211440569326,5.582340840011476,-128.6500118777205,-2.8786451944011238,26.86555827868672,87.2258064516129,77.0,215.0,0.0,0.0,0,1.0,31
"Skubal, Tarik",2004.9954607859675,90.04849189785729,90.02780366134526,-5.917828997451031,-130.9643971230282,-5.096387892944019,26.73620807665982,81.2,75.0,240.0,0.0,0.0,1,0.0,15
