player_name,previous_injury_date,next_injury_date,num_games,average_spin_rate,average_velocity,average_effective_speed,average_vx0,average_vy0,average_vz0,weight,height,bats,throws,recurrence,EVENT
"Tyler, Kyle",2024-01-01,2024-12-31,8,2286.936955919716,85.66402821209675,86.54347100351083,3.93308925283445,-124.65750500237965,-2.9088105236636004,185.0,72.0,2,1,0,False
"Uceta, Edwin",2024-01-01,2024-12-31,31,2356.2519344113043,90.7375040499473,90.24893195217417,6.585695191433776,-131.9328514642867,-1.1884289307338987,155.0,72.0,2,1,0,False
"Uribe, Abner",2024-01-01,2024-12-31,17,2421.866258182422,94.80605121683233,95.0493046088576,4.123956961945256,-137.9021565788319,-5.288426748369202,225.0,75.0,2,1,0,False
"Vargas, Ildemaro",2024-01-01,2024-12-31,2,1260.2310606060605,51.521212121212116,49.81969696969698,2.450516355479418,-74.01820836246637,7.1489316138935735,180.0,72.0,0,1,0,False
"Varland, Gus",2024-01-01,2024-12-31,26,2284.8124743740877,92.29684580887341,92.51826463575263,4.996005311762058,-134.27107826023672,-3.6337779680854023,213.0,73.0,1,1,0,False
"Varland, Louie",2024-01-01,2024-12-31,18,2229.1551118401785,92.61378398059516,93.92982081478277,6.708653787912985,-134.7131908246149,-4.090941064888119,205.0,73.0,1,1,0,False
"Veneziano, Anthony",2024-01-01,2024-12-31,12,2288.4718257342547,89.48619647358584,89.48542283953175,-5.344056642679141,-130.15939033192467,-4.640160774968742,205.0,77.0,1,0,0,False
"Vesia, Alex",2024-01-01,2024-12-31,76,2367.666407116147,90.16832731915285,90.37549836123483,-1.8426722866752872,-131.2605086201805,-4.8741212807381595,209.0,73.0,1,0,0,False
"Vespi, Nick",2024-01-01,2024-12-31,12,2346.988214500959,86.42397426155736,85.55304844285195,-5.422847732769109,-125.72910599669656,-4.463900484039922,215.0,75.0,1,0,0,False
"Vest, Will",2024-01-01,2024-12-31,78,2141.8046231602702,93.48852800123854,93.25776448601431,7.221707862622936,-135.9144374527319,-4.306485663424638,180.0,72.0,2,1,0,False
"Vieira, Thyago",2024-01-01,2024-12-31,30,2260.050757294823,94.3579132056927,95.23378729300876,7.481914304945349,-137.09826829823425,-6.302628700850419,210.0,74.0,2,1,0,False
"Vines, Darius",2024-01-01,2024-12-31,4,2068.4267294698543,85.25894902113652,85.18621924809425,4.3174552251165865,-124.0591240873817,-4.295519002483267,190.0,73.0,2,1,0,False
"Voth, Austin",2024-01-01,2024-12-31,72,2531.4970157212997,85.39642111414503,85.36543116116623,5.631061012499619,-124.22493809791993,-2.349308357107058,215.0,74.0,2,1,0,False
"Vásquez, Randy",2024-01-01,2024-12-31,21,2623.8527624278277,89.36580225858799,89.28353281042713,5.78355807507372,-129.98715571392117,-4.207643571435073,165.0,72.0,2,1,0,False
"Waldron, Matt",2024-01-01,2024-12-31,27,1442.5461331797555,83.02626111192814,83.32142308156175,3.749911754294759,-120.81093596697762,-1.2348765854483306,185.0,74.0,2,1,0,False
"Walker, Josh",2024-01-01,2024-12-31,10,2192.4082799988682,90.41153850125909,91.9759678507767,-7.342933866061652,-131.4343188786844,-4.953074224603347,225.0,78.0,1,0,0,False
"Walker, Ryan",2024-01-01,2024-12-31,79,2430.5544400303315,90.18068006549017,89.74340246696003,9.239523085018936,-131.00601675451028,-1.773717999197482,200.0,74.0,2,1,0,False
"Walton, Donovan",2024-01-01,2024-12-31,1,1627.0,66.79230769230769,65.06923076923077,6.600062945692799,-96.99380511601878,2.414977626441816,190.0,70.0,1,1,0,False
"Weaver, Luke",2024-01-01,2024-12-31,76,2320.857579409017,92.7564556206294,92.10327499543295,5.579208344970347,-134.89105686526455,-5.106324141181353,183.0,74.0,2,1,0,False
"Webb, Logan",2024-01-01,2024-12-31,35,1947.8512999121704,89.06307905708964,90.29347332338479,5.060790642085508,-129.62722010807917,-0.9381197009934339,220.0,73.0,2,1,0,False
"Weissert, Greg",2024-01-01,2024-12-31,66,2378.1447717061633,88.55587571904385,87.90913923914377,8.812158683710708,-128.6399090247878,-1.3508657510082167,215.0,74.0,2,1,0,False
"Wentz, Joey",2024-01-01,2024-12-31,49,2313.5813355547916,88.05221790459404,88.46572047837769,-3.6442691232659055,-128.10903654588174,-5.814166281542203,220.0,77.0,1,0,0,False
"Wheeler, Zack",2024-01-01,2024-12-31,35,2393.170383320031,91.42205203024288,92.87921919569811,6.698824583953898,-132.97713604337892,-2.7106942917226817,195.0,76.0,1,1,0,False
"White, Mitch",2024-01-01,2024-12-31,15,2347.9162934061446,89.81265021901628,89.84866679767339,4.2596472190924235,-130.6729886954953,-3.7916854826185498,210.0,75.0,2,1,0,False
"White, Owen",2024-01-01,2024-12-31,3,2384.1810070940505,90.14701658179918,90.44204204204203,4.246060031574531,-131.1627793954677,-4.157749838183818,199.0,75.0,2,1,0,False
"Williams, Luke",2024-01-01,2024-12-31,3,1385.7945075757577,57.25691287878789,55.507670454545455,3.170475467184181,-83.2731041671879,1.680763642663246,186.0,73.0,2,1,0,False
"Willingham, Amos",2024-01-01,2024-12-31,1,2276.3,95.255,96.095,6.095722616345794,-138.5714314282713,-5.403033768815108,217.0,76.0,2,1,0,False
"Wilson, Weston",2024-01-01,2024-12-31,1,1315.75,44.4,42.625,1.263182898404545,-64.20499624046495,5.488792311470019,215.0,75.0,2,1,0,False
"Winans, Allan",2024-01-01,2024-12-31,2,2122.9679878048782,84.60677298311445,85.4851263066202,5.863582730171879,-123.1025412525529,-2.8916700238725888,165.0,74.0,2,1,0,False
"Winckowski, Josh",2024-01-01,2024-12-31,43,2092.456246695963,91.80330220395881,92.15119189601752,5.801981323893391,-133.55256852889866,-4.381866022656099,202.0,76.0,2,1,0,False
"Wingenter, Trey",2024-01-01,2024-12-31,9,2073.9977372854682,91.71153831781506,92.67527995576802,8.008675094262413,-133.31267705614061,-4.167808997671695,237.0,79.0,2,1,0,False
"Woodford, Jake",2024-01-01,2024-12-31,11,2262.038412969618,87.60279407313966,87.88183043187607,7.259064202658554,-127.3899406487283,-1.5490438884101758,215.0,76.0,2,1,0,False
"Woods Richardson, Simeon",2024-01-01,2024-12-31,28,2274.2714261886435,87.31395418013915,88.07264273388805,3.478233913340581,-127.04673403475364,-5.358715743695476,210.0,75.0,2,1,0,False
"Yarbrough, Ryan",2024-01-01,2024-12-31,45,1952.93049867135,80.24030113848607,80.0719614331298,-8.155595127609109,-116.55757091908536,0.20257640863122925,205.0,77.0,2,0,0,False
"Yates, Kirby",2024-01-01,2024-12-31,65,1942.1474014867379,90.41547939094846,89.83764000586,8.434694247783527,-131.36045935175756,-3.407846927509734,205.0,70.0,1,1,0,False
"Zerpa, Angel",2024-01-01,2024-12-31,67,2159.2476660255993,92.80307367163121,91.6699243203608,-8.286882735645493,-134.9268726855579,-2.67760109862704,220.0,72.0,1,0,0,False
"Zuber, Tyler",2024-01-01,2024-12-31,3,2559.4128733997154,90.34448790896158,89.99391891891892,5.891960398244809,-131.40350356673747,-3.1645386580977646,175.0,71.0,2,1,0,False
"de Geus, Brett",2024-01-01,2024-12-31,17,2160.130076538022,91.61642413594481,90.75617319067037,4.372518134488248,-133.29333926401935,-3.6218208122997786,190.0,74.0,2,1,0,False
"Abbott, Andrew",2024-01-01,2024-08-23,25,2381.445472268943,88.26385022597131,88.79487217122579,-4.439461085210081,-128.42994331363425,-4.211104976508148,192.0,72.0,1,0,1,True
"Adon, Joan",2024-01-01,2024-08-28,8,2130.7442504084966,91.31113766339868,92.07475081699347,6.36031173009715,-132.84052914980705,-4.499438423905487,246.0,74.0,2,1,1,True
"Alexander, Scott",2024-08-20,2024-12-31,11,2151.603701351147,87.80622369403092,87.72815464447068,-4.381864520464191,-127.80869341541825,-3.060270633450241,195.0,74.0,1,0,3,False
"Almonte, Yency",2024-01-01,2024-05-07,20,2299.560900272556,89.25359149311504,89.7354370697596,4.370695213613968,-129.8750349347634,-3.897530985565717,223.0,77.0,2,1,1,True
"Altavilla, Dan",2024-01-01,2024-06-20,7,2369.04582010582,94.37317989417991,93.7355343915344,7.300302620859365,-137.28631117523008,-2.6567963839466078,226.0,71.0,2,1,1,True
"Alzolay, Adbert",2024-01-01,2024-05-13,20,2386.080505032821,90.65818700308407,90.99996547583679,3.536849993792487,-131.92170563615434,-5.774025965954064,208.0,73.0,2,1,1,True
"Anderson, Grant",2024-01-01,2024-09-06,25,2291.1080164449368,87.73118280586631,87.79821329089101,8.024975457562638,-127.51916261583675,0.8120368518061798,180.0,72.0,2,1,1,True
"Antone, Tejay",2024-01-01,2024-04-08,7,2457.5795454545455,88.77122727272726,88.69290909090908,6.484785630764415,-129.01817901539235,-3.844420184663863,230.0,76.0,2,1,1,True
"Ashcraft, Graham",2024-01-01,2024-07-10,16,2523.5128613835536,92.97842372337497,91.99381678234455,1.3781650370121221,-135.39010620621679,-5.534601775499415,240.0,74.0,1,1,1,True
"Assad, Javier",2024-01-01,2024-06-23,17,2040.3619096946577,87.89338068083268,88.3365055429794,4.929176966617075,-127.86770491915523,-4.310019788599047,200.0,73.0,2,1,1,True
"Assad, Javier",2024-06-27,2024-12-31,13,2047.51167312507,86.86653881199776,87.49818799169108,3.568254432092518,-126.4536770761228,-4.000281683013609,200.0,73.0,2,1,3,False
"Banda, Anthony",2024-01-01,2024-09-10,49,2160.13691258754,92.27735017780152,92.32199327797255,-8.350093416666576,-134.13343381831314,-3.21338117562456,220.0,74.0,1,0,1,True
"Banda, Anthony",2024-09-10,2024-12-31,12,2242.065414266246,91.41597330745162,90.99460537341342,-7.96499579523262,-132.84225569845327,-2.768234208128702,220.0,74.0,1,0,2,False
"Baz, Shane",2024-08-25,2024-12-31,6,2392.819946777982,89.9940952901506,90.20647995703048,4.680843225039581,-130.88966444553,-3.3053637205158974,190.0,74.0,2,1,3,False
"Bazardo, Eduard",2024-03-28,2024-12-31,23,2281.4964445249498,88.47268823124685,87.80735246203825,4.951706067702192,-128.69644524620145,-3.826588288125646,165.0,72.0,2,1,2,False
"Beck, Tristan",2024-03-04,2024-12-31,7,2291.7895332289304,87.73037953825387,88.47694453862735,7.069711576445059,-127.53904216585302,-3.4554867872944492,165.0,76.0,2,1,3,False
"Bednar, David",2024-06-23,2024-12-31,28,2203.59301984789,91.67348666799104,92.10603571899193,5.908954774442825,-133.33214195501156,-4.058240083536316,250.0,73.0,1,1,5,False
"Bello, Brayan",2024-01-01,2024-04-24,7,1995.855295551926,90.3426888248573,90.43514007327201,6.342199171758044,-131.4111925921078,-2.2317145793945,170.0,73.0,2,1,1,True
"Bello, Brayan",2024-04-24,2024-12-31,25,2090.6762187331565,91.20367970458403,91.27108099611101,6.335265424778578,-132.67928879440626,-2.346519889304147,170.0,73.0,2,1,2,False
"Bender, Anthony",2024-01-01,2024-08-15,53,2439.4750888675476,90.47673179009294,89.71557899367332,4.936722369124278,-131.60606807905413,-2.2574249515038924,205.0,76.0,2,1,1,True
"Bender, Anthony",2024-08-15,2024-12-31,9,2464.6189964633068,89.72676448710932,89.00991257210222,4.939362799201062,-130.55791848969292,-2.2404064920953974,205.0,76.0,2,1,2,False
"Bernardino, Brennan",2024-01-01,2024-09-11,60,2401.727155640278,85.92347990951043,84.95502489739889,-7.932734455629814,-124.86592500372205,-0.7427503999865553,180.0,76.0,1,0,1,True
"Berroa, Prelander",2024-03-12,2024-12-31,17,2419.795031060897,91.7831364038379,91.64893337607384,1.8824401795361174,-133.62614639407087,-4.930516518776443,170.0,71.0,2,1,2,False
"Bido, Osvaldo",2024-01-01,2024-09-10,16,2252.203446517248,90.87368475502255,90.79005995986392,7.108242174430221,-132.09187612341157,-4.4814815660280445,175.0,75.0,2,1,1,True
"Bieber, Shane",2024-01-01,2024-04-06,4,2238.843373493976,88.42710843373493,89.27048192771085,5.045494290747104,-128.68736893735303,-3.9065067334242043,200.0,75.0,2,1,1,True
"Bird, Jake",2024-01-01,2024-05-19,22,2339.7243933741397,90.12736795670574,89.74401324534193,5.840819593411125,-131.16684156768125,-1.962308459461657,200.0,75.0,2,1,1,True
"Bird, Jake",2024-06-26,2024-12-31,13,2402.810921797151,89.89701408866975,89.71616599896495,5.614171435720454,-130.8879433747453,-1.9553981355067305,200.0,75.0,2,1,4,False
"Blackburn, Paul",2024-01-01,2024-05-10,9,2242.6923036041385,86.90104410749697,86.87515057011566,5.014968094515144,-126.43952756888106,-3.765751521830227,196.0,73.0,2,1,1,True
"Bolton, Cody",2024-01-01,2024-04-08,8,2365.3944497607654,89.53080063795854,89.1728187134503,7.3477036806539555,-130.1791054605499,-3.143894651331141,230.0,75.0,2,1,1,True
"Bolton, Cody",2024-04-08,2024-12-31,13,2468.0929802709215,90.34499493704217,90.4875100120224,6.685163812275783,-131.39666309807018,-2.8353167433311843,230.0,75.0,2,1,2,False
"Borucki, Ryan",2024-01-01,2024-04-07,6,2279.297123015873,88.70267857142858,89.11905753968254,-6.112951966495502,-129.02353189624094,-4.142795380935609,210.0,76.0,1,0,1,True
"Borucki, Ryan",2024-06-06,2024-12-31,10,2270.4119235836624,88.93061845159671,89.28930665349144,-5.765468558938379,-129.3652562743041,-3.764494749301511,210.0,76.0,1,0,3,False
"Boyle, Joe",2024-01-01,2024-05-06,9,2512.718869067583,91.9339005768244,92.43098798028866,1.7762418915252274,-133.764813029224,-5.233249477175145,240.0,79.0,2,1,1,True
"Boyle, Joe",2024-05-06,2024-12-31,6,2573.2063680210103,95.85443379581488,96.17992991343694,4.672879744471658,-139.41403606507808,-6.2688431277759245,240.0,79.0,2,1,2,False
"Bradford, Cody",2024-01-01,2024-04-10,4,2022.767091698318,85.39623575691806,86.41174715138362,-1.8276091722315049,-124.26125379393304,-4.902973024650069,197.0,76.0,1,0,1,True
"Bradford, Cody",2024-05-23,2024-12-31,11,1997.898568778443,84.9764319708167,86.22363192836676,-2.0016080791448907,-123.66142173797454,-4.744984116151831,197.0,76.0,1,0,4,False
"Bradley, Taj",2024-03-25,2024-12-31,25,2096.3661765693137,92.07816574611823,92.28079743225868,4.700404346550013,-133.91069206682522,-5.115960905583756,190.0,74.0,2,1,3,False
"Brasier, Ryan",2024-01-01,2024-04-27,12,2308.93294393515,90.21471097529921,91.04694868856633,4.317798502438281,-131.2633981924029,-4.765033412691072,227.0,72.0,2,1,1,True
"Brasier, Ryan",2024-06-13,2024-12-31,25,2315.5572713228275,90.37287991015431,91.47989355584397,4.792311229365575,-131.52395295960116,-4.581407236415758,227.0,72.0,2,1,4,False
"Brebbia, John",2024-01-01,2024-04-05,5,2474.9375478927204,86.49979046934865,87.21089918582376,4.3455493662216655,-125.89654259533219,-4.13852872294485,200.0,73.0,1,1,1,True
"Brebbia, John",2024-04-08,2024-12-31,55,2471.452221267866,88.48617836378558,89.13345941671642,5.028956764474728,-128.77393889927114,-3.9370549960768626,200.0,73.0,1,1,3,False
"Brewer, Colten",2024-01-01,2024-05-12,9,2479.425573403205,87.80760993392573,87.71773838004101,5.503240293152248,-127.7268638629072,-3.117899539578865,222.0,76.0,2,1,1,True
"Brito, Jhony",2024-01-01,2024-09-22,27,1999.4491003944722,92.25938483879182,92.31369318490403,5.516853983016858,-134.16855198929605,-4.8650950089741,210.0,74.0,2,1,1,True
"Brogdon, Connor",2024-01-01,2024-04-09,6,2240.443313313313,87.20681381381382,87.96897997997998,8.949482710017032,-126.62641969021675,-4.296028628163684,205.0,78.0,2,1,1,True
"Bubic, Kris",2024-02-23,2024-12-31,31,2347.51236138367,88.4338691168511,89.22637548434697,-5.571939536147806,-128.653138255384,-3.598501937718722,225.0,75.0,1,0,2,False
"Buehler, Walker",2024-06-19,2024-12-31,12,2372.1150982151953,88.164097283826,88.49999091830672,3.2926824756755533,-128.30368738670253,-2.67009014844824,185.0,74.0,2,1,3,False
"Burdi, Nick",2024-01-01,2024-04-16,9,2482.7757107911393,93.85182576539388,93.68657152139608,6.607655326082367,-136.48349660596998,-3.543410076275164,225.0,75.0,2,1,1,True
"Burke, Brock",2024-01-01,2024-04-12,7,2215.008021978022,93.18148351648351,94.22013553113553,-5.753156130859967,-135.43682506683786,-6.527915463399006,210.0,76.0,1,0,1,True
"Burke, Brock",2024-04-18,2024-12-31,29,2194.1876962061538,92.12295685609192,92.98887831617172,-5.908466819461113,-133.94677230510794,-5.916396105506438,210.0,76.0,1,0,5,False
"Cabrera, Edward",2024-09-06,2024-12-31,4,2141.959518250837,92.71489261779159,93.23979057524235,4.235756023243889,-134.85198885607346,-5.774271326656774,217.0,77.0,2,1,6,False
"Campbell, Isaiah",2024-01-01,2024-04-11,9,2662.2197712418297,85.90242296918768,85.86903594771242,4.417470077073647,-124.97305397793755,-4.957656529972686,230.0,76.0,2,1,1,True
"Carrasco, Carlos",2024-01-01,2024-05-21,10,2104.1898141383226,86.9569650869197,87.53411478994195,3.7662750881945097,-126.57539064492352,-3.908998462867816,219.0,76.0,2,1,1,True
"Castro, Miguel",2024-01-01,2024-04-20,10,2364.630299869414,90.16001905264244,91.28739421848279,6.724345787014053,-131.10617013619046,-1.2794387596596173,201.0,79.0,2,1,1,True
"Castro, Miguel",2024-04-23,2024-12-31,3,2402.0853942805165,88.36760475297062,89.13239524702938,6.79070439032581,-128.5277560903728,-1.2617478922438243,201.0,79.0,2,1,3,False
"Cimber, Adam",2024-01-01,2024-06-15,32,2347.3030159811237,81.18692266853374,81.06293186460367,9.198180266539696,-117.64477703144706,5.696594247270775,195.0,75.0,2,1,1,True
"Clemens, Kody",2024-06-03,2024-12-31,1,1216.25,54.74375,52.625,1.434551489582469,-79.6292634926007,1.0928819244381236,200.0,73.0,1,1,3,False
"Clevinger, Mike",2024-01-01,2024-05-28,4,2170.4088507256315,87.31144557225771,87.80153529155487,5.38054389947101,-126.97933692310147,-3.666485083080067,215.0,76.0,2,1,1,True
"Cobb, Alex",2024-09-12,2024-12-31,2,1979.6159474671672,91.1303564727955,90.26894934333959,7.280439285773098,-132.47159422674144,-2.9023530569044214,205.0,75.0,2,1,7,False
"Cole, Gerrit",2024-07-30,2024-12-31,15,2446.7142469499754,91.38098480125414,91.08305739320919,6.175551166633324,-132.87090002012334,-4.31409553747819,220.0,76.0,2,1,3,False
"Cortes, Nestor",2024-01-01,2024-09-25,32,2293.480071915585,87.66330742373128,86.95979227305115,-2.7702851892341402,-127.60244805067836,-3.5958004384455604,210.0,71.0,2,0,1,True
"Cortes, Nestor",2024-09-25,2024-12-31,2,2356.4333333333334,89.73000000000002,89.02166666666666,-2.455023981074402,-130.54519484086651,-5.542502674710541,210.0,71.0,2,0,2,False
"Cosgrove, Tom",2024-01-01,2024-06-28,18,2506.587565313189,83.64691688777017,82.75662499802723,-5.1132952559531475,-121.62005331320739,0.48547416764872725,190.0,74.0,1,0,1,True
"Coulombe, Danny",2024-01-01,2024-06-08,29,2584.766284388648,85.2500954187834,84.30386402757644,1.5020547698824296,-124.11390965714156,-2.532166981175627,190.0,70.0,1,0,1,True
"Coulombe, Danny",2024-07-13,2024-12-31,5,2495.80938057041,84.60424019607842,83.84510472370766,0.7867310790620474,-123.1740516598948,-3.147770411177217,190.0,70.0,1,0,5,False
"Cousins, Jake",2024-01-01,2024-09-22,40,2527.7076784508695,86.42257100243587,87.25341507444207,8.166360331358819,-125.5502957597042,-2.97262035797434,185.0,76.0,2,1,1,True
"Cousins, Jake",2024-09-22,2024-12-31,6,2534.499970709868,87.01222746761539,87.59976833964748,8.649417535336692,-126.33052853597049,-2.5778759151387276,185.0,76.0,2,1,2,False
"Criswell, Cooper",2024-01-01,2024-08-09,20,2077.799550684971,83.69189451228283,84.40960160954322,4.811968906511327,-121.78171184437267,-0.48686976926752545,200.0,78.0,2,1,1,True
"Criswell, Cooper",2024-08-09,2024-12-31,8,2005.1982623095696,84.83069475155217,85.35422071623283,5.817675236328625,-123.40021571570222,-0.11995194520123519,200.0,78.0,2,1,2,False
"Cronin, Declan",2024-01-01,2024-09-27,59,2677.7214892377187,90.13898835181243,89.51580751405365,5.815396935179594,-131.1720701782396,-1.6275916688097716,225.0,76.0,2,1,1,True
"Curry, Xzavion",2024-03-28,2024-12-31,16,2213.7948843504337,85.95943427466338,85.8076616233465,3.5289819416348314,-125.09340550352934,-3.587902881203818,195.0,72.0,2,1,2,False
"Darvish, Yu",2024-01-01,2024-04-14,4,2419.009667573924,86.0737659100318,85.98598655409631,4.574083920567704,-125.09465302969679,-2.355335803172803,220.0,77.0,2,1,1,True
"Darvish, Yu",2024-08-23,2024-12-31,7,2405.7280183494163,86.25361048822245,86.49132183679532,4.944855698589437,-125.46027062525562,-2.8087142593608734,220.0,77.0,2,1,6,False
"Devenski, Chris",2024-01-01,2024-04-29,11,2008.5848514007935,85.39282654074356,85.1885636358202,2.581737208204629,-124.2422166603069,-5.223502830171844,211.0,75.0,2,1,1,True
"Devenski, Chris",2024-04-29,2024-12-31,10,2007.9966312801462,85.79088369015797,85.31702471054801,2.804298905012934,-124.80119360190284,-5.319678794245798,211.0,75.0,2,1,2,False
"Duarte, Daniel",2024-01-01,2024-04-07,5,2393.9385185185183,90.37237992831541,90.27506093189965,3.8856635837136757,-131.54656262535082,-4.21765724537842,170.0,72.0,2,1,1,True
"Dubin, Shawn",2024-03-28,2024-12-31,31,2404.6969826009763,89.72581827115033,89.79360887917952,5.45854774637599,-130.4729464531621,-3.4284661249546646,171.0,73.0,2,1,2,False
"Dunning, Dane",2024-01-01,2024-05-04,8,2175.9147074982384,86.00743600504539,87.19825647661057,7.148125393743066,-125.02126926468485,-2.290319619982604,225.0,76.0,2,1,1,True
"Dunning, Dane",2024-07-05,2024-12-31,11,2116.7474290337905,86.16597759822925,87.08078182352328,7.648365592207443,-125.25483257418155,-1.9737492294558594,225.0,76.0,2,1,4,False
"Duran, Jhoan",2024-03-28,2024-12-31,58,2061.5432132971805,95.55062975777528,95.67241770186844,7.590013402011527,-138.9333817495422,-4.453318878138788,230.0,77.0,2,1,3,False
"Effross, Scott",2024-02-14,2024-12-31,3,2296.107221281134,85.22226613965745,84.18812974465148,10.793354657839268,-123.51865788424978,3.6191026582448935,202.0,74.0,2,1,2,False
"Eflin, Zach",2024-01-01,2024-05-20,11,2265.913466664995,86.65543418995279,87.04236262512144,6.027607486486873,-126.02629710941599,-2.7888942183470777,220.0,78.0,2,1,1,True
"Eflin, Zach",2024-08-20,2024-12-31,6,2165.3394774223566,86.28244472881755,86.7698158308384,5.782040432752802,-125.56584422938037,-2.913461626745542,220.0,78.0,2,1,3,False
"Eovaldi, Nathan",2024-01-01,2024-05-03,8,2014.5941251880831,89.24411508140123,89.58850014230588,7.491783198443394,-129.71196716976877,-3.13136487303413,217.0,74.0,2,1,1,True
"Eovaldi, Nathan",2024-05-03,2024-12-31,22,1974.0198335269429,90.04119621985485,90.38155231846318,7.545615349360108,-130.89387992366403,-3.0266475305450995,217.0,74.0,2,1,2,False
"Erceg, Lucas",2024-01-01,2024-05-31,25,2017.2779458368816,93.85408446160274,94.21948227248485,7.57104023352513,-136.3712207592462,-5.470246075920603,214.0,74.0,1,1,1,True
"Erceg, Lucas",2024-08-30,2024-12-31,15,2079.5951908732704,93.70304592951334,94.08677642982353,6.826096531039531,-136.21889373328912,-5.597596055532296,214.0,74.0,1,1,3,False
"Estrada, Jeremiah",2024-01-01,2024-06-11,19,1986.1257166058058,91.95089146294926,92.64699543512044,2.4720137054447817,-133.78973825705305,-5.192386842575352,180.0,73.0,0,1,1,True
"Estrada, Jeremiah",2024-06-11,2024-12-31,48,2100.9017943183085,93.22116395370578,94.10243273672548,2.021799516659149,-135.67044898116532,-5.425461333626021,180.0,73.0,0,1,2,False
"Faedo, Alex",2024-01-01,2024-06-05,24,2440.823153523332,88.26823908853275,87.88791813470391,7.464107689604599,-128.2859732047942,-4.661112788729212,225.0,77.0,2,1,1,True
"Fairbanks, Pete",2024-01-01,2024-04-20,12,2398.6753672782743,90.33027101034541,90.3192575547714,0.44024484109421497,-131.4250763090449,-5.945979902849589,225.0,78.0,2,1,1,True
"Falter, Bailey",2024-01-01,2024-07-07,19,1968.2027020103442,87.98971687983672,89.8595642718506,-3.7535441755336,-128.08476295983982,-3.676549930134454,175.0,76.0,2,0,1,True
"Falter, Bailey",2024-07-07,2024-12-31,11,1984.8064844753687,88.82408795413595,90.39382363943332,-3.8294426397494075,-129.28976337564282,-4.086228230645907,175.0,76.0,2,0,2,False
"Faucher, Calvin",2024-01-01,2024-09-07,53,2686.99132791342,91.22654140168501,90.30331682913466,2.532242367922281,-132.80125381973357,-3.7646594772273594,190.0,73.0,2,1,1,True
"Feltner, Ryan",2024-01-01,2024-08-08,25,2290.7668158175975,89.88829469022798,90.48753213283848,4.052854339843126,-130.91131363582156,-3.067032832058029,190.0,76.0,2,1,1,True
"Feltner, Ryan",2024-08-08,2024-12-31,7,2273.153957104819,89.42815391542345,90.24253091389649,3.9472088283214575,-130.27266824344017,-2.8689592433043165,190.0,76.0,2,1,2,False
"Fitzgerald, Tyler",2024-01-01,2024-09-14,3,1660.2555555555555,59.29190476190476,57.47666666666667,3.8259872115042817,-86.24804203977902,0.7426988468126968,205.0,75.0,2,1,1,True
"Francis, Bowden",2024-01-01,2024-04-25,6,2279.681014164498,84.61350908381453,85.08677646025471,4.980922465286226,-122.98534481985578,-3.3044916608438,220.0,77.0,2,1,1,True
"Francis, Bowden",2024-04-25,2024-12-31,22,2149.1074811655662,86.90710554344402,87.60082709181523,5.527558231940531,-126.38645263831951,-3.5348420044263618,220.0,77.0,2,1,2,False
"Freeland, Kyle",2024-01-01,2024-04-19,6,2207.385913223703,89.10985808667186,89.79592335401364,-8.224875136725457,-129.5235589400191,-3.556128915385797,204.0,76.0,1,0,1,True
"Freeland, Kyle",2024-05-24,2024-12-31,17,2256.0862211738186,88.07149459450464,88.92500442136388,-7.197382085826315,-128.12932082530847,-3.6905466825936046,204.0,76.0,1,0,3,False
"Fried, Max",2024-01-01,2024-07-21,20,2248.3834536887457,87.1122221285462,87.48013326180761,-3.401200716036703,-126.79885257317268,-2.569682539704586,190.0,76.0,1,0,1,True
"Fried, Max",2024-07-21,2024-12-31,12,2343.2192316100627,87.12177886702398,87.61256410033492,-3.1876082383628996,-126.80595353313613,-3.025060093206425,190.0,76.0,1,0,2,False
"Fujinami, Shintaro",2024-01-01,2024-05-13,2,1918.2436363636364,92.05445454545455,93.07854545454546,5.685245879634932,-133.91922769910062,-4.624135294949127,180.0,78.0,2,1,1,True
"Fulmer, Carson",2024-01-01,2024-08-30,32,2092.9830427663283,89.9246939032403,89.98679060058117,7.613625644379802,-130.6924312324229,-4.734526668075514,210.0,72.0,2,1,1,True
"Fulmer, Carson",2024-08-30,2024-12-31,5,1991.1618163054695,89.84827620521894,89.65074727259324,8.113179298802432,-130.52260801473142,-5.500437238474037,210.0,72.0,2,1,2,False
"Funderburk, Kody",2024-01-01,2024-07-21,28,2311.3216914038185,89.28646511201623,90.32058394721416,-6.521081154468056,-129.8644042983971,-3.195999006037498,230.0,76.0,1,0,1,True
"Funderburk, Kody",2024-09-05,2024-12-31,1,2305.8536585365855,88.4609756097561,89.42439024390244,-7.1876634022113395,-128.62024193326627,-2.7208256846673473,230.0,76.0,1,0,3,False
"Gallegos, Giovanny",2024-01-01,2024-05-06,17,2251.008408893776,86.67296105642015,85.82247346818868,5.3190443764043005,-126.03372061360514,-6.379204518570761,215.0,74.0,2,1,1,True
"Gallegos, Giovanny",2024-05-06,2024-12-31,8,2259.590536594401,88.41567860804035,87.61927901583354,4.901996121929137,-128.55821377372283,-6.902730735292601,215.0,74.0,2,1,2,False
"Gallen, Zac",2024-01-01,2024-05-31,13,2261.122700747352,88.31148596177633,88.80177483085103,7.897013006701035,-128.33810086252578,-4.333817308231914,189.0,74.0,2,1,1,True
