player_name,game_date,num_pitches,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,recurrence,start,stop,event,weight,height,bats,throws,age
"Musgrove, Joe",2022-10-21,100,2632.79,87.501,87.02600000000001,3.4314181352194573,-127.30855397158052,-4.572278134671191,1,20,21,0.0,230.0,77.0,0,0,29.87816563997262
"Mushinski, Parker",2022-03-19,24,2490.2558447696692,86.5,84.83019439853543,-0.8623221224009002,-125.98112002371522,-2.2044183299857187,0,0,1,0.0,218.0,72.0,0,0,26.321697467488022
"Mushinski, Parker",2022-03-23,14,2490.2558447696692,85.0635141068609,84.83019439853543,-1.8858562663309122,-123.82719460816293,-1.8152371716220466,0,1,2,0.0,218.0,72.0,0,0,26.33264887063655
"Mushinski, Parker",2022-03-27,31,2282.0967741935483,85.99677419354839,86.3483870967742,-1.8237551819391815,-125.2584652349102,-3.1354271112588954,0,2,3,0.0,218.0,72.0,0,0,26.34360027378508
"Mushinski, Parker",2022-04-17,14,2458.5,88.35714285714286,88.99285714285715,-2.1630470800298305,-128.73938527964066,-3.292572227942377,0,3,4,0.0,218.0,72.0,0,0,26.401095140314855
"Mushinski, Parker",2022-04-19,22,2605.0,84.57727272727273,84.50909090909092,-1.603660864894051,-123.09482510106204,-0.5206357542478457,0,4,5,0.0,218.0,72.0,0,0,26.406570841889117
"Mushinski, Parker",2022-04-24,14,2540.714285714286,83.67857142857143,83.70714285714287,-1.1014979898792994,-121.77969599972737,-1.4065155436652903,0,5,6,0.0,218.0,72.0,0,0,26.420260095824776
"Mushinski, Parker",2022-04-25,10,2452.0,83.95,83.27000000000001,-2.451784443333437,-122.14456518036206,-1.8543165069756309,0,6,7,0.0,218.0,72.0,0,0,26.42299794661191
"Mushinski, Parker",2022-05-04,26,2541.3846153846152,84.37692307692308,84.3076923076923,-2.300132841792096,-122.79580636207145,-1.5666035412662156,0,7,8,0.0,218.0,72.0,0,0,26.4476386036961
"Mushinski, Parker",2022-06-06,21,2552.095238095238,83.07142857142857,82.67619047619048,-2.780649606378504,-120.8236936838143,-0.5414083576344,0,8,9,1.0,218.0,72.0,0,0,26.537987679671456
"Mushinski, Parker",2022-07-23,4,2606.75,83.525,84.225,-2.8926325542756874,-121.7344708166134,-1.837991158407544,1,0,1,0.0,218.0,72.0,0,0,26.666666666666668
"Myers, Wil",2022-04-12,22,1652.409090909091,62.82272727272727,60.84090909090909,2.715616836101681,-91.39856316011628,0.6803379416276565,0,0,1,1.0,207.0,75.0,0,0,31.33744010951403
"Myers, Wil",2022-08-28,9,2027.2222222222224,59.0,56.81111111111111,3.165485483774198,-85.78053340453442,1.633130012679224,6,0,1,0.0,207.0,75.0,0,0,31.71526351813826
"Myers, Wil",2022-09-03,4,1812.0,54.275,52.125,2.877392039102504,-78.92258671581246,2.3834603527949745,6,1,2,1.0,207.0,75.0,0,0,31.731690622861056
"Myers, Wil",2022-09-11,8,1427.625,55.725,53.4625,3.138040615708414,-81.0174194209638,2.2775859521718305,7,0,1,0.0,207.0,75.0,0,0,31.753593429158112
"Nance, Tommy",2022-05-09,19,2616.2631578947367,88.8736842105263,88.0421052631579,3.4213118276168166,-129.23251213359052,-4.40055988989346,1,0,1,0.0,235.0,78.0,0,0,31.140314852840522
"Nance, Tommy",2022-05-14,9,2511.4444444444443,89.71111111111111,89.07777777777778,4.119660389476193,-130.43981788274007,-4.784071925993183,1,1,2,0.0,235.0,78.0,0,0,31.15400410677618
"Nance, Tommy",2022-05-15,9,2493.8888888888887,87.52222222222223,86.98888888888888,2.2918910695814865,-127.35946310489884,-3.2351793286110397,1,2,3,0.0,235.0,78.0,0,0,31.156741957563312
"Nance, Tommy",2022-05-18,24,2541.681818181818,88.88333333333333,88.11304347826086,2.960787879310216,-129.2957169980414,-3.1699529540323077,1,3,4,0.0,235.0,78.0,0,0,31.16495550992471
"Nance, Tommy",2022-05-21,22,2490.0,90.07272727272726,89.5409090909091,2.7441315369985286,-131.02058312261747,-3.336567676628432,1,4,5,0.0,235.0,78.0,0,0,31.173169062286107
